x,Total UO2++ [M]
2002,4.2533424579773553e-7
2003,4.4573183406155636e-7
2004,4.2533424238607915e-7
2005,4.4573183076301493e-7
2006,4.1910964469089225e-7
2007,4.37727526213711e-7
2008,4.0851360298416365e-7
2009,4.1967277278642175e-7
2010,4.0103762096532437e-7
2011,4.0851528439254233e-7
2012,4.3773966937500676e-7
2013,4.457439604073079e-7
2014,4.45743960292728e-7
2015,4.377396692703501e-7
2016,4.1912872874965927e-7
2017,4.2535296261640396e-7
2018,4.2535296254264767e-7
2019,4.1912872834386347e-7
2020,4.1911424191807093e-7
2021,4.377301037484533e-7
2022,4.2534185379096246e-7
2023,4.45736616782879e-7
2024,4.2534500255724006e-7
2025,4.457388139881609e-7
2026,4.1912396100017177e-7
2027,4.377368655933785e-7
2028,4.0853267596695633e-7
2029,4.196848309864983e-7
2030,4.0106752787994606e-7
2031,4.0853433053833433e-7
2032,2.0073866198646883e-7
2033,1.9857488013001832e-7
2034,2.0318267585650644e-7
2035,2.0073864024453026e-7
2036,2.0566365443605028e-7
2037,2.0359795633048049e-7
2038,2.0705715681808672e-7
2039,2.0536479166934827e-7
2040,2.0705711970872534e-7
2041,2.0536475302596039e-7
2042,2.0566354395966442e-7
2043,2.0359784395992874e-7
2044,2.0359802014004336e-7
2045,2.0536489762113732e-7
2046,2.0536489316461595e-7
2047,2.035980174618961e-7
2048,2.0566369997815143e-7
2049,2.0705724651847794e-7
2050,2.0705724021912025e-7
2051,2.0566369747829726e-7
2052,2.0073846699679266e-7
2053,1.985746743092605e-7
2054,2.0318249694700917e-7
2055,2.0073844892901125e-7
2056,2.0566350866365018e-7
2057,2.0359779269437774e-7
2058,2.0705704463510417e-7
2059,2.0536466066295498e-7
2060,2.0705704767190868e-7
2061,2.0536466515984236e-7
2062,2.0566351329575602e-7
2063,2.035977975174147e-7
2064,2.0318249886834298e-7
2065,2.007384509286128e-7
2066,2.007384687860099e-7
2067,1.9857467611616732e-7
2068,2.035978456330361e-7
2069,2.053647544332832e-7
2070,2.0536479111184334e-7
2071,2.035979557871303e-7
2072,2.0073863967485595e-7
2073,1.9857487958665798e-7
2074,2.056635457626597e-7
2075,2.0705712123734778e-7
2076,2.0705715637472336e-7
2077,2.0566365403374799e-7
2078,2.0318267557842923e-7
2079,2.0073866174711273e-7
2080,2.0142238685536295e-7
2081,2.0031547029842005e-7
2082,2.0031544071794127e-7
2083,2.0142229195239248e-7
2084,2.0031550502557567e-7
2085,1.9808643609911126e-7
2086,1.9808640611067627e-7
2087,2.0031541019888117e-7
2088,2.0031550759196816e-7
2089,1.980864361720416e-7
2090,1.980864085327548e-7
2091,2.0031541290578529e-7
2092,2.0142238690806767e-7
2093,2.0031547008602415e-7
2094,2.0031544306427286e-7
2095,2.0142229471505632e-7
2096,1.5471808142664359e-7
2097,1.5399350390107322e-7
2098,1.5533506963650348e-7
2099,1.547180707735647e-7
2100,1.5589811679834092e-7
2101,1.5564015527196572e-7
2102,1.5624380711210393e-7
2103,1.5623660763673635e-7
2104,1.5624378697847928e-7
2105,1.5623658699175277e-7
2106,1.5589805758361299e-7
2107,1.5564009551314472e-7
2108,1.5564018482764046e-7
2109,1.5623666069915657e-7
2110,1.5623665886316445e-7
2111,1.556401848350607e-7
2112,1.5589813607240544e-7
2113,1.5624384947314365e-7
2114,1.5624384776937004e-7
2115,1.5589813607104698e-7
2116,1.547179794024493e-7
2117,1.539933952163064e-7
2118,1.5533497702457034e-7
2119,1.5471797069654173e-7
2120,1.558980427190747e-7
2121,1.5564007208281405e-7
2122,1.5624375054885022e-7
2123,1.562365414270584e-7
2124,1.562437530104562e-7
2125,1.5623654394798226e-7
2126,1.5589804380544456e-7
2127,1.5564007322330934e-7
2128,1.5533497682374333e-7
2129,1.547179705255761e-7
2130,1.547179792009974e-7
2131,1.5399339499654442e-7
2132,1.5564009526846461e-7
2133,1.5623658673175018e-7
2134,1.5623660732140057e-7
2135,1.5564015495873008e-7
2136,1.547180704674529e-7
2137,1.5399350359792214e-7
2138,1.5589805739200233e-7
2139,1.5624378677200033e-7
2140,1.562438068444388e-7
2141,1.5589811654605181e-7
2142,1.5533506941741947e-7
2143,1.5471808121053004e-7
2144,1.5522794954571235e-7
2145,1.5489478629942046e-7
2146,1.5489476855842181e-7
2147,1.552278935139823e-7
2148,1.5489480652545654e-7
2149,1.5415604682836085e-7
2150,1.5415602741396751e-7
2151,1.5489474854519442e-7
2152,1.5489480661618086e-7
2153,1.5415604680027347e-7
2154,1.5415602956565042e-7
2155,1.5489475092862602e-7
2156,1.5522794942323282e-7
2157,1.5489478613409988e-7
2158,1.5489476939645284e-7
2159,1.5522789450231675e-7
2160,1.1705239641841466e-7
2161,1.1682037968958936e-7
2162,1.1722084889251165e-7
2163,1.1705239122395538e-7
2164,1.173905459714416e-7
2165,1.173499627250936e-7
2166,1.1749633004277174e-7
2167,1.1754683210444921e-7
2168,1.1749632131582789e-7
2169,1.1754682128023517e-7
2170,1.173905169218066e-7
2171,1.1734993138759958e-7
2172,1.1734997705060824e-7
2173,1.1754685762478372e-7
2174,1.1754685757724001e-7
2175,1.1734997716763441e-7
2176,1.1739055513416012e-7
2177,1.1749635027731493e-7
2178,1.1749635024612407e-7
2179,1.1739055522913789e-7
2180,1.170523436382615e-7
2181,1.1682032317152366e-7
2182,1.1722080322209326e-7
2183,1.170523415657907e-7
2184,1.1739051055826885e-7
2185,1.1734992297014396e-7
2186,1.1749630075694482e-7
2187,1.1754679828252336e-7
2188,1.1749630281241985e-7
2189,1.1754680033728487e-7
2190,1.1739050879906467e-7
2191,1.1734992118690885e-7
2192,1.1722080074482294e-7
2193,1.170523390996128e-7
2194,1.1705234332803522e-7
2195,1.1682032284046341e-7
2196,1.1734993106087335e-7
2197,1.1754682099722272e-7
2198,1.1754683192233755e-7
2199,1.1734996254379204e-7
2200,1.1705239104516733e-7
2201,1.1682037950969376e-7
2202,1.1739051448853202e-7
2203,1.1749631912454058e-7
2204,1.1749632988333195e-7
2205,1.173905458268361e-7
2206,1.1722084876669349e-7
2207,1.1705239629122739e-7
2208,1.1728849074331241e-7
2209,1.1721593791697682e-7
2210,1.1721593079086514e-7
2211,1.1728846343081841e-7
2212,1.1721594867293696e-7
2213,1.1702335880106756e-7
2214,1.1702334780744623e-7
2215,1.1721591698155238e-7
2216,1.1721594862749767e-7
2217,1.170233587810178e-7
2218,1.1702334963747008e-7
2219,1.1721591899483929e-7
2220,1.1728849066706817e-7
2221,1.17215937802722e-7
2222,1.1721592919808764e-7
2223,1.1728846168291408e-7
2224,8.750774035718914e-8
2225,8.743193418478417e-8
2226,8.75604158207824e-8
2227,8.750773779274492e-8
2228,8.7621040580772e-8
2229,8.760734057306042e-8
2230,8.765992203914274e-8
2231,8.767434947896873e-8
2232,8.765991816170224e-8
2233,8.767434385815392e-8
2234,8.762102618945442e-8
2235,8.760732426929248e-8
2236,8.760734766757185e-8
2237,8.767436226690062e-8
2238,8.767436227180571e-8
2239,8.76073477331709e-8
2240,8.762104511188747e-8
2241,8.765993221735475e-8
2242,8.765993223138939e-8
2243,8.762104515913715e-8
2244,8.750771314435559e-8
2245,8.74319049641449e-8
2246,8.756039300280725e-8
2247,8.750771289466867e-8
2248,8.76210209397359e-8
2249,8.760731877775763e-8
2250,8.765990402277232e-8
2251,8.767432923935886e-8
2252,8.765990597181541e-8
2253,8.767433118404532e-8
2254,8.762102087305263e-8
2255,8.760731871177767e-8
2256,8.756038971961552e-8
2257,8.750770961838409e-8
2258,8.750771169753195e-8
2259,8.743190349277099e-8
2260,8.760732292266264e-8
2261,8.767434361873091e-8
2262,8.767434938810232e-8
2263,8.760734047888475e-8
2264,8.75077376983661e-8
2265,8.743193408314991e-8
2266,8.762102303709703e-8
2267,8.765991626480741e-8
2268,8.765992194886968e-8
2269,8.762104049787848e-8
2270,8.756041574758671e-8
2271,8.750774027676255e-8
2272,8.761444622511431e-8
2273,8.760614049494614e-8
2274,8.760613655753588e-8
2275,8.761443070939449e-8
2276,8.760614608679924e-8
2277,8.756453906525563e-8
2278,8.75645317157737e-8
2279,8.760612669076282e-8
2280,8.76061460581882e-8
2281,8.756453906373199e-8
2282,8.756453336664531e-8
2283,8.760612860006424e-8
2284,8.761444618360325e-8
2285,8.760614042938427e-8
2286,8.76061364330865e-8
2287,8.761443063590401e-8
2288,6.526764684584231e-8
2289,6.524147531719216e-8
2290,6.528654556846361e-8
2291,6.526764558338086e-8
2292,6.53105318730046e-8
2293,6.530291358682481e-8
2294,6.53264677066212e-8
2295,6.532700350262776e-8
2296,6.532646641041227e-8
2297,6.532700220174123e-8
2298,6.531052501701916e-8
2299,6.530290681670135e-8
2300,6.530291722228673e-8
2301,6.532701167546444e-8
2302,6.532701166415605e-8
2303,6.530291727981705e-8
2304,6.531053424668792e-8
2305,6.532647459721406e-8
2306,6.532647459466272e-8
2307,6.531053428745082e-8
2308,6.526763280587002e-8
2309,6.524146011467551e-8
2310,6.528653272233705e-8
2311,6.526763155172149e-8
2312,6.531052002576377e-8
2313,6.530290053639007e-8
2314,6.532645859007335e-8
2315,6.532699315822314e-8
2316,6.532646038842594e-8
2317,6.532699495842105e-8
2318,6.531052176409822e-8
2319,6.53029022925525e-8
2320,6.52865313948787e-8
2321,6.526763022633305e-8
2322,6.526763133506122e-8
2323,6.52414586161119e-8
2324,6.530290540171028e-8
2325,6.53270021258141e-8
2326,6.53270034442153e-8
2327,6.530291352784175e-8
2328,6.526764552546897e-8
2329,6.524147526419761e-8
2330,6.531052378315977e-8
2331,6.532646635492676e-8
2332,6.532646767492366e-8
2333,6.53105318412156e-8
2334,6.528654555476305e-8
2335,6.52676468371487e-8
2336,6.531686958914253e-8
2337,6.532016255302253e-8
2338,6.532016122865401e-8
2339,6.531686147499626e-8
2340,6.5320167037575e-8
2341,6.531440205002268e-8
2342,6.531440055569228e-8
2343,6.532015716313172e-8
2344,6.532016700973021e-8
2345,6.531440203311622e-8
2346,6.531440056006035e-8
2347,6.532015878602078e-8
2348,6.53168695812732e-8
2349,6.532016252412736e-8
2350,6.532016120432159e-8
2351,6.531686303518422e-8
2352,4.946974780532916e-8
2353,4.9460014901526255e-8
2354,4.9477330884880013e-8
2355,4.946974715592509e-8
2356,4.948751409205355e-8
2357,4.9483127427234595e-8
2358,4.949446951019902e-8
2359,4.949238549328279e-8
2360,4.9494469526911456e-8
2361,4.949238550663942e-8
2362,4.948751123409551e-8
2363,4.948312459430036e-8
2364,4.948312934566238e-8
2365,4.949239047069932e-8
2366,4.9492390460412325e-8
2367,4.9483129377264106e-8
2368,4.9487515361577554e-8
2369,4.949447382062492e-8
2370,4.949447381808117e-8
2371,4.9487515377855376e-8
2372,4.9469740443367494e-8
2373,4.946000687905753e-8
2374,4.94773241734013e-8
2375,4.946973977444798e-8
2376,4.948750850701274e-8
2377,4.9483121182400475e-8
2378,4.949446542951909e-8
2379,4.949238074419061e-8
2380,4.9494467028170205e-8
2381,4.9492382343678086e-8
2382,4.948751017306201e-8
2383,4.948312286473268e-8
2384,4.9477324194975984e-8
2385,4.946973980835326e-8
2386,4.946974039295176e-8
2387,4.9460006813170095e-8
2388,4.94831245259484e-8
2389,4.949238547993934e-8
2390,4.949238546636232e-8
2391,4.948312740017708e-8
2392,4.946974712949453e-8
2393,4.9460014874256036e-8
2394,4.948751126688601e-8
2395,4.9494469503722745e-8
2396,4.949446949182759e-8
2397,4.9487514075926263e-8
2398,4.9477330881604597e-8
2399,4.946974780131623e-8
2400,4.949292889636194e-8
2401,4.949645892714736e-8
2402,4.9496458924670884e-8
2403,4.9492925933674086e-8
2404,4.9496461954857475e-8
2405,4.94975332490314e-8
2406,4.9497533098206764e-8
2407,4.949645744719791e-8
2408,4.9496461937970365e-8
2409,4.949753324472826e-8
2410,4.949753310837662e-8
2411,4.9496458890445234e-8
2412,4.94929288975441e-8
2413,4.949645890747801e-8
2414,4.949645891241603e-8
2415,4.949292743402449e-8
2416,3.937970019621716e-8
2417,3.9375663032913056e-8
2418,3.938311013004248e-8
2419,3.937969984092168e-8
2420,3.93878242543821e-8
2421,3.938532562891103e-8
2422,3.939110122442652e-8
2423,3.938925606992538e-8
2424,3.9391101784576094e-8
2425,3.9389256625553285e-8
2426,3.938782321659443e-8
2427,3.938532460754984e-8
2428,3.9385326722019854e-8
2429,3.93892594117829e-8
2430,3.938925940027747e-8
2431,3.938532674396541e-8
2432,3.9387824992681915e-8
2433,3.939110419549925e-8
2434,3.9391104191027805e-8
2435,3.938782500076624e-8
2436,3.9379696074578844e-8
2437,3.937565850263072e-8
2438,3.938310637454928e-8
2439,3.937969567113578e-8
2440,3.938782114788018e-8
2441,3.938532212222796e-8
2442,3.9391098968623445e-8
2443,3.938925340904776e-8
2444,3.939110042041496e-8
2445,3.9389254861123126e-8
2446,3.93878226679354e-8
2447,3.938532365639022e-8
2448,3.938310644219627e-8
2449,3.937969575022379e-8
2450,3.9379696081338623e-8
2451,3.93756584955449e-8
2452,3.938532459599947e-8
2453,3.938925661269808e-8
2454,3.9389256056437605e-8
2455,3.9385325615714145e-8
2456,3.937969982845858e-8
2457,3.9375663019581744e-8
2458,3.9387823292346224e-8
2459,3.9391101772487504e-8
2460,3.939110121661184e-8
2461,3.9387824249064e-8
2462,3.938311013645687e-8
2463,3.937970020184182e-8
2464,3.939121201826107e-8
2465,3.9393538592883994e-8
2466,3.939353913773247e-8
2467,3.939121092479659e-8
2468,3.939354081868618e-8
2469,3.939518699889461e-8
2470,3.9395187409364366e-8
2471,3.939353832694257e-8
2472,3.939354080567496e-8
2473,3.939518699734335e-8
2474,3.939518742102442e-8
2475,3.939353963838937e-8
2476,3.939121202554232e-8
2477,3.9393538580913254e-8
2478,3.939353913218734e-8
2479,3.9391212295349854e-8
2480,3.447142019785448e-8
2481,3.4469231629936385e-8
2482,3.447338794709412e-8
2483,3.4471419952811893e-8
2484,3.447614491596304e-8
2485,3.447449353049518e-8
2486,3.447807935828782e-8
2487,3.447665387264654e-8
2488,3.447808012206545e-8
2489,3.4476654631973936e-8
2490,3.4476144601835024e-8
2491,3.447449323142223e-8
2492,3.447449429911304e-8
2493,3.447665654196917e-8
2494,3.447665653345808e-8
2495,3.447449431030094e-8
2496,3.447614543969009e-8
2497,3.447808176828558e-8
2498,3.447808176613045e-8
2499,3.447614543806842e-8
2500,3.447141738546897e-8
2501,3.446922851593248e-8
2502,3.4473385385547614e-8
2503,3.44714170845693e-8
2504,3.447614279782287e-8
2505,3.44744911174919e-8
2506,3.447807782399173e-8
2507,3.447665203950556e-8
2508,3.447807919984192e-8
2509,3.447665341572544e-8
2510,3.447614424354085e-8
2511,3.4474492576670995e-8
2512,3.44733854568269e-8
2513,3.447141716356537e-8
2514,3.447141739617904e-8
2515,3.4469228509610175e-8
2516,3.447449322482062e-8
2517,3.447665463147605e-8
2518,3.447665386879463e-8
2519,3.447449352678826e-8
2520,3.447141994954341e-8
2521,3.446923162202394e-8
2522,3.447614467123514e-8
2523,3.447808011443304e-8
2524,3.447807935141604e-8
2525,3.447614491115782e-8
2526,3.447338795037232e-8
2527,3.447142019656306e-8
2528,3.4478447839299477e-8
2529,3.44800580331066e-8
2530,3.4480058783300045e-8
2531,3.447844747242453e-8
2532,3.448005991768489e-8
2533,3.448143883461321e-8
2534,3.4481439457859776e-8
2535,3.4480058226509475e-8
2536,3.4480059909599635e-8
2537,3.448143883767435e-8
2538,3.4481439473134433e-8
2539,3.448005946991856e-8
2540,3.447844784586551e-8
2541,3.4480058020811666e-8
2542,3.448005877739062e-8
2543,3.4478448773266095e-8
2544,4.083692771476598e-7
2545,4.1949473825795916e-7
2546,4.375501968944723e-7
2547,4.4555363504958993e-7
2548,4.455514377878213e-7
2549,4.3754342148973254e-7
2550,4.0094162548552326e-7
2551,4.083677086767449e-7
2552,4.18960034181266e-7
2553,4.251822894216091e-7
2554,4.25179278357738e-7
2555,4.189507309126759e-7
2556,4.009142331019961e-7
2557,4.083511770441944e-7
2558,4.0834959487103763e-7
2559,4.1948274544980313e-7
2560,4.1894640754572625e-7
2561,4.375408483306551e-7
2562,4.251720865353832e-7
2563,4.455466603989286e-7
2564,4.2517208374880023e-7
2565,4.455466577514948e-7
2566,4.1894640537681485e-7
2567,4.3754084624466413e-7
2568,4.0834959419137924e-7
2569,4.1948274485153307e-7
2570,4.0091423311613643e-7
2571,4.083511770526204e-7
2572,4.375529825547723e-7
2573,4.4555878099320923e-7
2574,4.4555878039613327e-7
2575,4.3755292642577887e-7
2576,4.189645175295322e-7
2577,4.251898272468039e-7
2578,4.2518982669173704e-7
2579,4.1896445995090297e-7
2580,4.1895073150363333e-7
2581,4.375434222256185e-7
2582,4.251792817796402e-7
2583,4.455514412637919e-7
2584,4.25182291426969e-7
2585,4.4555363709405345e-7
2586,4.1896001696708234e-7
2587,4.3755018017488844e-7
2588,4.0836776464014667e-7
2589,4.1949479373310154e-7
2590,4.0094168667252517e-7
2591,4.083693377623143e-7
2592,4.0794313375360725e-7
2593,4.1903257708743523e-7
2594,4.3709335933067146e-7
2595,4.450999785560549e-7
2596,4.450978146195861e-7
2597,4.3708671812105627e-7
2598,4.0057120337899845e-7
2599,4.07941708397571e-7
2600,4.1853322614188493e-7
2601,4.2475769098353277e-7
2602,4.2475491741891654e-7
2603,4.185246969204036e-7
2604,4.005477035453984e-7
2605,4.0792664651174023e-7
2606,4.079252324395897e-7
2607,4.190208603199627e-7
2608,4.185208199853681e-7
2609,4.3708419599125017e-7
2610,4.2474841223111447e-7
2611,4.450931217385163e-7
2612,4.2474840955012385e-7
2613,4.4509311920682026e-7
2614,4.1852081788929975e-7
2615,4.3708419402217115e-7
2616,4.079252330598645e-7
2617,4.190208611213565e-7
2618,4.005477048197293e-7
2619,4.0792664790525946e-7
2620,4.370961061752499e-7
2621,4.4510503170251586e-7
2622,4.451050303464979e-7
2623,4.370960736797723e-7
2624,4.1853728103582835e-7
2625,4.247645192787689e-7
2626,4.247645179463884e-7
2627,4.1853724770371074e-7
2628,4.1852469883102843e-7
2629,4.370867199495716e-7
2630,4.2475492127296907e-7
2631,4.4509781833117094e-7
2632,4.247576881756644e-7
2633,4.450999756428594e-7
2634,4.185332202487481e-7
2635,4.3709335347010095e-7
2636,4.0794174156672614e-7
2637,4.190326097074893e-7
2638,4.005712398744668e-7
2639,4.0794316961824654e-7
2640,4.07313292025423e-7
2641,4.1837474021958323e-7
2642,4.3644215100271736e-7
2643,4.4445285458981055e-7
2644,4.4445075679255266e-7
2645,4.364357664741753e-7
2646,3.9998544427045996e-7
2647,4.0731201255481553e-7
2648,4.179017796738577e-7
2649,4.2412874356353056e-7
2650,4.241262069358386e-7
2651,4.1789404511449763e-7
2652,3.9996553905616783e-7
2653,4.0729851987349963e-7
2654,4.0729727066385937e-7
2655,4.1836358114828727e-7
2656,4.1789059764762084e-7
2657,4.3643334520587857e-7
2658,4.241203727222803e-7
2659,4.444462373784685e-7
2660,4.2412036748437195e-7
2661,4.4444623237187005e-7
2662,4.178905929011164e-7
2663,4.364333406921422e-7
2664,4.0729727176727987e-7
2665,4.1836358249749577e-7
2666,3.999655409794006e-7
2667,4.072985219888603e-7
2668,4.3644480180237817e-7
2669,4.444577203658287e-7
2670,4.444577192520681e-7
2671,4.364447867989242e-7
2672,4.1790541496253537e-7
2673,4.2413487647154735e-7
2674,4.2413487538424705e-7
2675,4.179053995787805e-7
2676,4.178940477363481e-7
2677,4.36435768888895e-7
2678,4.2412621190831863e-7
2679,4.4445076152507635e-7
2680,4.241287311983925e-7
2681,4.44452842264578e-7
2682,4.1790177881715073e-7
2683,4.3644214995095867e-7
2684,4.073120286340482e-7
2685,4.183747557351605e-7
2686,3.99985461828209e-7
2687,4.073133089652303e-7
2688,4.063992239373951e-7
2689,4.1744196648146014e-7
2690,4.3551953380980953e-7
2691,4.435357637084921e-7
2692,4.4353378252235983e-7
2693,4.355135342301099e-7
2694,3.991035584303809e-7
2695,4.0639809044310977e-7
2696,4.169870646842346e-7
2697,4.2321723081505884e-7
2698,4.232149475708954e-7
2699,4.1698014769492406e-7
2700,3.990869214029477e-7
2701,4.0638622796561094e-7
2702,4.0638513747194994e-7
2703,4.1743162005708706e-7
2704,4.169771140900464e-7
2705,4.355112637959354e-7
2706,4.232097684651969e-7
2707,4.435295253228581e-7
2708,4.2320975558759607e-7
2709,4.435295128017986e-7
2710,4.1697710151872783e-7
2711,4.3551125159250494e-7
2712,4.0638513837549327e-7
2713,4.174316212847241e-7
2714,3.990869235198348e-7
2715,4.0638623034035966e-7
2716,4.3552203564332184e-7
2717,4.435403630613342e-7
2718,4.4354036235620155e-7
2719,4.355220297898253e-7
2720,4.1699029276108015e-7
2721,4.2322269838439604e-7
2722,4.232226977100026e-7
2723,4.1699028677400077e-7
2724,4.169801506301654e-7
2725,4.3551353683413817e-7
2726,4.2321495350618044e-7
2727,4.435337881093998e-7
2728,4.2321721907888357e-7
2729,4.435357521476621e-7
2730,4.1698706494242794e-7
2731,4.355195337481598e-7
2732,4.06398097429779e-7
2733,4.174419728246728e-7
2734,3.9910356579701664e-7
2735,4.063992306255865e-7
2736,4.05089484179892e-7
2737,4.16123951290892e-7
2738,4.342180317491614e-7
2739,4.4224211711945036e-7
2740,4.422403027771258e-7
2741,4.342125407354921e-7
2742,3.9781420607037626e-7
2743,4.050884938098078e-7
2744,4.1567987230656053e-7
2745,4.2191466980690894e-7
2746,4.219126580978258e-7
2747,4.1567379466532174e-7
2748,3.9780049415906677e-7
2749,4.050782751889656e-7
2750,4.050773345914778e-7
2751,4.1611462303583084e-7
2752,4.1567113412113503e-7
2753,4.342104413861876e-7
2754,4.219080917002431e-7
2755,4.4223636364815883e-7
2756,4.2190809266876026e-7
2757,4.4223636442893046e-7
2758,4.156711341069526e-7
2759,4.3421044122055735e-7
2760,4.0507733526872633e-7
2761,4.1611462406107523e-7
2762,3.9780049630069376e-7
2763,4.0507827761764215e-7
2764,4.3422034005443896e-7
2765,4.4224637664407916e-7
2766,4.4224637616774023e-7
2767,4.342203374687652e-7
2768,4.156827088995271e-7
2769,4.2191950082244977e-7
2770,4.219195003676928e-7
2771,4.1568270628808956e-7
2772,4.156737976253319e-7
2773,4.342125433045141e-7
2774,4.2191266339785653e-7
2775,4.4224030770226313e-7
2776,4.2191466848181737e-7
2777,4.4224211567989187e-7
2778,4.1567987317588575e-7
2779,4.342180322646353e-7
2780,4.050884975283562e-7
2781,4.161239543162675e-7
2782,3.978142097146964e-7
2783,4.0508948710411165e-7
2784,4.032287189962719e-7
2785,4.1426648361594406e-7
2786,4.3238693327159594e-7
2787,4.404225055239353e-7
2788,4.404208879721178e-7
2789,4.323820556721505e-7
2790,3.9596231897102057e-7
2791,4.032278667908627e-7
2792,4.138273273826657e-7
2793,4.2006924960962523e-7
2794,4.200675102627637e-7
2795,4.138221020760214e-7
2796,3.959511866166139e-7
2797,4.0321925664147264e-7
2798,4.0321845320974297e-7
2799,4.1425831326787605e-7
2800,4.1381979361169694e-7
2801,4.3238015827846473e-7
2802,4.20063535340641e-7
2803,4.404173301514117e-7
2804,4.200635506245585e-7
2805,4.4041734511411675e-7
2806,4.1381981067931066e-7
2807,4.3238017506393813e-7
2808,4.0321845638294417e-7
2809,4.142583164719707e-7
2810,3.959511890328042e-7
2811,4.0321925912287435e-7
2812,4.323890129002493e-7
2813,4.4042634824629497e-7
2814,4.404263476612237e-7
2815,4.3238901149614175e-7
2816,4.138297891978616e-7
2817,4.200734549607107e-7
2818,4.200734543949669e-7
2819,4.138297877914984e-7
2820,4.13822104614952e-7
2821,4.3238205827593216e-7
2822,4.200675103089972e-7
2823,4.404208881504585e-7
2824,4.200692520810116e-7
2825,4.4042250805748777e-7
2826,4.138273331033725e-7
2827,4.323869389299659e-7
2828,4.032278696763965e-7
2829,4.1426648636155017e-7
2830,3.959623216839147e-7
2831,4.032287215602583e-7
2832,4.0059833794458904e-7
2833,4.116523488064685e-7
2834,4.2981333968080755e-7
2835,4.378657336111058e-7
2836,4.3786433321259444e-7
2837,4.298091441813238e-7
2838,3.933295451147615e-7
2839,4.005976166610754e-7
2840,4.1121347837529897e-7
2841,4.1746633938012695e-7
2842,4.1746486837839763e-7
2843,4.112090965747042e-7
2844,3.933206589315555e-7
2845,4.005905353424664e-7
2846,4.0058986218061304e-7
2847,4.116454114313632e-7
2848,4.112071474067427e-7
2849,4.2980749646321567e-7
2850,4.1746149203749327e-7
2851,4.3786123061213985e-7
2852,4.174614996072721e-7
2853,4.3786123804110897e-7
2854,4.112071560477094e-7
2855,4.2980750502026157e-7
2856,4.005898645970863e-7
2857,4.116454139429911e-7
2858,3.9332066124367925e-7
2859,4.005905377517086e-7
2860,4.2981516145079013e-7
2861,4.378691023402917e-7
2862,4.3786910181325704e-7
2863,4.298151601641388e-7
2864,4.1121557749255024e-7
2865,4.174699319306883e-7
2866,4.174699314399661e-7
2867,4.1121557618186146e-7
2868,4.11209099004818e-7
2869,4.298091465935416e-7
2870,4.174648669296382e-7
2871,4.378643318470886e-7
2872,4.174663424779772e-7
2873,4.378657366415848e-7
2874,4.1121348566717125e-7
2875,4.2981334678752737e-7
2876,4.005976194633451e-7
2877,4.116523513606694e-7
2878,3.9332954759061314e-7
2879,4.005983401692291e-7
2880,3.968870092391224e-7
2881,4.0797212591767846e-7
2882,4.2619320590246343e-7
2883,4.3426986034462605e-7
2884,4.342686911369972e-7
2885,4.2618972428364e-7
2886,3.896045665233524e-7
2887,3.9688641114338913e-7
2888,4.075296928850438e-7
2889,4.1379878261189844e-7
2890,4.137975753275275e-7
2891,4.0752612597607754e-7
2892,3.895976129392276e-7
2893,3.9688074215419047e-7
2894,3.968801887942509e-7
2895,4.0796642589417845e-7
2896,4.0752451199657454e-7
2897,4.261883329949378e-7
2898,4.137947717796193e-7
2899,4.3426606796084396e-7
2900,4.137947771856438e-7
2901,4.3426607325264386e-7
2902,4.0752451725792954e-7
2903,4.2618833823216976e-7
2904,3.9688019079389814e-7
2905,4.07966428043618e-7
2906,3.895976151259326e-7
2907,3.968807444774741e-7
2908,4.261947543795646e-7
2909,4.342727219573451e-7
2910,4.342727215510828e-7
2911,4.2619475318453403e-7
2912,4.0753144432856106e-7
2913,4.13801780674851e-7
2914,4.138017803098452e-7
2915,4.075314431048397e-7
2916,4.075261284507811e-7
2917,4.261897266599364e-7
2918,4.1379757468636583e-7
2919,4.3426869048033973e-7
2920,4.13798786777415e-7
2921,4.342698643326975e-7
2922,4.0752970031777025e-7
2923,4.261932130752061e-7
2924,3.968864137951807e-7
2925,4.0797212823750826e-7
2926,3.896045687924315e-7
2927,3.968870111742254e-7
2928,3.916449471559119e-7
2929,4.027787204220623e-7
2930,4.210862004485604e-7
2931,4.2919686690156643e-7
2932,4.2919592941172647e-7
2933,4.2108342247644384e-7
2934,3.8433743827388295e-7
2935,3.916444638761452e-7
2936,4.023286925826644e-7
2937,4.086205791222901e-7
2938,4.0861962281374627e-7
2939,4.0232588676972693e-7
2940,3.843321267802321e-7
2941,3.916400622328722e-7
2942,3.9163961918962254e-7
2943,4.0277420225470947e-7
2944,4.023245929908611e-7
2945,4.210822938034298e-7
2946,4.0861736965301084e-7
2947,4.291937969353333e-7
2948,4.086173738737435e-7
2949,4.2919380106799633e-7
2950,4.023245900574001e-7
2951,4.2108229103491015e-7
2952,3.916396203375823e-7
2953,4.0277420364462855e-7
2954,3.8433212881607383e-7
2955,3.9164006445202644e-7
2956,4.210874715794407e-7
2957,4.291992120231903e-7
2958,4.2919921232712847e-7
2959,4.210874712206767e-7
2960,4.0233011318660984e-7
2961,4.0862300780638115e-7
2962,4.0862300816147695e-7
2963,4.023301128086867e-7
2964,4.0232588986083105e-7
2965,4.2108342539754967e-7
2966,4.0861962970827904e-7
2967,4.2919593607630235e-7
2968,4.086205902693058e-7
