ground_truth,prediction,absolute_error,relative_error
6.140486e-07,1.522259e-07,4.618228e-07,7.520947e-01
1.077579e-06,2.123467e-07,8.652327e-07,8.029410e-01
1.693033e-06,3.086625e-07,1.384370e-06,8.176866e-01
2.459076e-06,4.501201e-07,2.008956e-06,8.169556e-01
3.369881e-06,6.662914e-07,2.703590e-06,8.022805e-01
4.416984e-06,1.017195e-06,3.399789e-06,7.697082e-01
5.590502e-06,1.490391e-06,4.100111e-06,7.334065e-01
6.879854e-06,1.946860e-06,4.932994e-06,7.170202e-01
8.274055e-06,2.267249e-06,6.006806e-06,7.259809e-01
9.761836e-06,2.454983e-06,7.306853e-06,7.485121e-01
1.133185e-05,2.569884e-06,8.761965e-06,7.732158e-01
1.297312e-05,2.690567e-06,1.028255e-05,7.926044e-01
1.467549e-05,2.976578e-06,1.169891e-05,7.971735e-01
1.642988e-05,3.972496e-06,1.245738e-05,7.582151e-01
1.822847e-05,6.629893e-06,1.159858e-05,6.362892e-01
1.841392e-07,2.773630e-08,1.564029e-07,8.493732e-01
2.038461e-06,1.866312e-07,1.851830e-06,9.084451e-01
6.673002e-06,4.640380e-07,6.208964e-06,9.304604e-01
1.427388e-05,7.301216e-07,1.354376e-05,9.488491e-01
2.468213e-05,1.005454e-06,2.367668e-05,9.592639e-01
3.764042e-05,1.314949e-06,3.632548e-05,9.650655e-01
5.288069e-05,1.673770e-06,5.120692e-05,9.683482e-01
7.015257e-05,2.097203e-06,6.805537e-05,9.701052e-01
8.923109e-05,2.602133e-06,8.662896e-05,9.708383e-01
1.099165e-04,3.241810e-06,1.066747e-04,9.705066e-01
1.320325e-04,4.068329e-06,1.279642e-04,9.691870e-01
1.554232e-04,5.030074e-06,1.503932e-04,9.676363e-01
1.799516e-04,6.021016e-06,1.739306e-04,9.665409e-01
2.054966e-04,6.979455e-06,1.985172e-04,9.660361e-01
2.319520e-04,7.842878e-06,2.241092e-04,9.661875e-01
2.592100e-04,8.494143e-06,2.507158e-04,9.672306e-01
2.871056e-04,8.920435e-06,2.781852e-04,9.689298e-01
3.154610e-04,9.449660e-06,3.060114e-04,9.700449e-01
3.441575e-04,1.066865e-05,3.334888e-04,9.690007e-01
3.731121e-04,1.271843e-05,3.603937e-04,9.659126e-01
1.449154e-07,5.353746e-07,3.904591e-07,2.694393e+00
1.172367e-06,1.347604e-06,1.752370e-07,1.494728e-01
3.456694e-06,2.146802e-06,1.309893e-06,3.789438e-01
7.024652e-06,2.794652e-06,4.230001e-06,6.021651e-01
1.179258e-05,3.393037e-06,8.399547e-06,7.122737e-01
1.764548e-05,4.017097e-06,1.362838e-05,7.723442e-01
2.446375e-05,4.732606e-06,1.973115e-05,8.065463e-01
3.213332e-05,5.569249e-06,2.656407e-05,8.266830e-01
4.055092e-05,6.520237e-06,3.403069e-05,8.392087e-01
4.962213e-05,7.581789e-06,4.204034e-05,8.472095e-01
5.926321e-05,8.735045e-06,5.052817e-05,8.526059e-01
6.940063e-05,9.909044e-06,5.949159e-05,8.572197e-01
7.996926e-05,1.101222e-05,6.895704e-05,8.622943e-01
9.091136e-05,1.204198e-05,7.886937e-05,8.675414e-01
1.021765e-04,1.303438e-05,8.914212e-05,8.724328e-01
1.137210e-04,1.400477e-05,9.971618e-05,8.768497e-01
1.255066e-04,1.495340e-05,1.105532e-04,8.808557e-01
1.375007e-04,1.601285e-05,1.214879e-04,8.835435e-01
1.496750e-04,1.748502e-05,1.321899e-04,8.831800e-01
1.620055e-04,1.922015e-05,1.427853e-04,8.813611e-01
7.162017e-19,3.917868e-15,3.917152e-15,5.394028e+03
2.316315e-15,3.182522e-13,3.159359e-13,1.363953e+02
9.648226e-14,4.149085e-12,4.052603e-12,4.200360e+01
8.990582e-13,1.665948e-11,1.576043e-11,1.752993e+01
4.183705e-12,4.690920e-11,4.272549e-11,1.021236e+01
1.316836e-11,1.136972e-10,1.005289e-10,7.634124e+00
3.237801e-11,2.353032e-10,2.029252e-10,6.267377e+00
6.727743e-11,3.998817e-10,3.326043e-10,4.943772e+00
1.238507e-10,5.784542e-10,4.546036e-10,3.670578e+00
2.082260e-10,7.992634e-10,5.910375e-10,2.838443e+00
3.263820e-10,1.172997e-09,8.466148e-10,2.593938e+00
4.839368e-10,1.858547e-09,1.374610e-09,2.840475e+00
6.860160e-10,3.069490e-09,2.383475e-09,3.474372e+00
9.371445e-10,5.106510e-09,4.169365e-09,4.449010e+00
1.241183e-09,8.252562e-09,7.011379e-09,5.648949e+00
1.601282e-09,1.233366e-08,1.073238e-08,6.702370e+00
2.019875e-09,1.625515e-08,1.423527e-08,7.047598e+00
2.498697e-09,1.911910e-08,1.662040e-08,6.651626e+00
3.038861e-09,2.350705e-08,2.046819e-08,6.735481e+00
3.640916e-09,3.455852e-08,3.091760e-08,8.491711e+00
1.296767e-07,1.026823e-06,8.971463e-07,6.918328e+00
1.001838e-06,1.147212e-06,1.453747e-07,1.451080e-01
3.141790e-06,1.264414e-06,1.877376e-06,5.975499e-01
6.874327e-06,1.392117e-06,5.482210e-06,7.974904e-01
1.239875e-05,1.535665e-06,1.086309e-05,8.761436e-01
1.982967e-05,1.690635e-06,1.813904e-05,9.147422e-01
2.915331e-05,1.850242e-06,2.730307e-05,9.365341e-01
4.030833e-05,2.007375e-06,3.830096e-05,9.501995e-01
5.319194e-05,2.155115e-06,5.103683e-05,9.594842e-01
6.767252e-05,2.291560e-06,6.538096e-05,9.661375e-01
8.361039e-05,2.420496e-06,8.118989e-05,9.710503e-01
1.008725e-04,2.549147e-06,9.832340e-05,9.747291e-01
1.193396e-04,2.687267e-06,1.166523e-04,9.774822e-01
1.389069e-04,2.838571e-06,1.360683e-04,9.795650e-01
1.594833e-04,2.999829e-06,1.564835e-04,9.811903e-01
1.809893e-04,3.159498e-06,1.778298e-04,9.825432e-01
2.033555e-04,3.301477e-06,2.000540e-04,9.837650e-01
2.265203e-04,3.413893e-06,2.231064e-04,9.849290e-01
2.504292e-04,3.491880e-06,2.469373e-04,9.860564e-01
2.750334e-04,3.543935e-06,2.714894e-04,9.871145e-01
1.762598e-15,5.194021e-12,5.192259e-12,2.945782e+03
7.376435e-12,8.488465e-10,8.414701e-10,1.140755e+02
2.707322e-10,1.147205e-08,1.120131e-08,4.137415e+01
2.285183e-09,3.173861e-08,2.945342e-08,1.288887e+01
9.780525e-09,5.728450e-08,4.750397e-08,4.856996e+00
2.860870e-08,9.165885e-08,6.305015e-08,2.203880e+00
6.588349e-08,1.462648e-07,8.038126e-08,1.220052e+00
1.290253e-07,2.344246e-07,1.053993e-07,8.168888e-01
2.250269e-07,3.554932e-07,1.304664e-07,5.797813e-01
3.599985e-07,5.119775e-07,1.519791e-07,4.221659e-01
5.389451e-07,7.323544e-07,1.934093e-07,3.588665e-01
7.657073e-07,1.013226e-06,2.475187e-07,3.232550e-01
1.042998e-06,1.312903e-06,2.699055e-07,2.587786e-01
1.372503e-06,1.626518e-06,2.540155e-07,1.850747e-01
1.754996e-06,1.990908e-06,2.359128e-07,1.344236e-01
2.190476e-06,2.420310e-06,2.298345e-07,1.049245e-01
2.678289e-06,2.855962e-06,1.776730e-07,6.633825e-02
3.217244e-06,3.230635e-06,1.339095e-08,4.162242e-03
3.805719e-06,3.941436e-06,1.357173e-07,3.566141e-02
4.441758e-06,5.749300e-06,1.307542e-06,2.943749e-01
1.010334e-10,5.978947e-12,9.505449e-11,9.408221e-01
1.311583e-08,7.280124e-10,1.238782e-08,9.444937e-01
1.034467e-07,1.326451e-08,9.018218e-08,8.717744e-01
3.558302e-07,4.651326e-08,3.093170e-07,8.692824e-01
8.352837e-07,9.073287e-08,7.445508e-07,8.913748e-01
1.580567e-06,1.440136e-07,1.436554e-06,9.088849e-01
2.609036e-06,2.160160e-07,2.393020e-06,9.172046e-01
3.923216e-06,3.161691e-07,3.607047e-06,9.194108e-01
5.516359e-06,4.482130e-07,5.068146e-06,9.187484e-01
7.376475e-06,6.461186e-07,6.730356e-06,9.124082e-01
9.488721e-06,9.866043e-07,8.502117e-06,8.960235e-01
1.183559e-05,1.486875e-06,1.034871e-05,8.743725e-01
1.439636e-05,2.021353e-06,1.237501e-05,8.595928e-01
1.714847e-05,2.440977e-06,1.470749e-05,8.576562e-01
2.006967e-05,2.704069e-06,1.736560e-05,8.652659e-01
2.313969e-05,2.857674e-06,2.028201e-05,8.765033e-01
2.634075e-05,2.972564e-06,2.336818e-05,8.871496e-01
2.965770e-05,3.163104e-06,2.649459e-05,8.933463e-01
3.307768e-05,3.980848e-06,2.909683e-05,8.796515e-01
3.658998e-05,6.352172e-06,3.023780e-05,8.263958e-01
6.433904e-09,6.420044e-09,1.385914e-11,2.154079e-03
9.524669e-08,6.250869e-08,3.273800e-08,3.437180e-01
3.592617e-07,1.927433e-07,1.665183e-07,4.635015e-01
8.527953e-07,3.308218e-07,5.219734e-07,6.120736e-01
1.605325e-06,4.762359e-07,1.129089e-06,7.033400e-01
2.631112e-06,6.539192e-07,1.977193e-06,7.514666e-01
3.935045e-06,8.915069e-07,3.043538e-06,7.734443e-01
5.516988e-06,1.208731e-06,4.308257e-06,7.809075e-01
7.374224e-06,1.616694e-06,5.757530e-06,7.807642e-01
9.496496e-06,2.141274e-06,7.355222e-06,7.745196e-01
1.186586e-05,2.811378e-06,9.054485e-06,7.630700e-01
1.446252e-05,3.580814e-06,1.088171e-05,7.524073e-01
1.726734e-05,4.342060e-06,1.292528e-05,7.485392e-01
2.026264e-05,5.037590e-06,1.522505e-05,7.513853e-01
2.343222e-05,5.686233e-06,1.774599e-05,7.573327e-01
2.676137e-05,6.313443e-06,2.044793e-05,7.640837e-01
3.023678e-05,6.915609e-06,2.332117e-05,7.712849e-01
3.384647e-05,7.637308e-06,2.620916e-05,7.743544e-01
3.757956e-05,8.967630e-06,2.861193e-05,7.613695e-01
4.142630e-05,1.113116e-05,3.029515e-05,7.313022e-01
2.183217e-18,5.979937e-16,5.958104e-16,2.716605e+02
5.965101e-15,5.284655e-14,4.688145e-14,7.859275e+00
2.530164e-13,1.005602e-12,7.525857e-13,2.974454e+00
2.389455e-12,5.734119e-12,3.344665e-12,1.399761e+00
1.124424e-11,1.995075e-11,8.706509e-12,7.743085e-01
3.574670e-11,5.651415e-11,2.076745e-11,5.809612e-01
8.870371e-11,1.336887e-10,4.498503e-11,5.071381e-01
1.859090e-10,2.479082e-10,6.199920e-11,3.334921e-01
3.450590e-10,3.565005e-10,1.144154e-11,3.315822e-02
5.847518e-10,4.554449e-10,1.293069e-10,2.211313e-01
9.236988e-10,6.201050e-10,3.035939e-10,3.286719e-01
1.380116e-09,9.604533e-10,4.196623e-10,3.040777e-01
1.971193e-09,1.640979e-09,3.302140e-10,1.675198e-01
2.712613e-09,2.953227e-09,2.406146e-10,8.870218e-02
3.618209e-09,5.245589e-09,1.627381e-09,4.497752e-01
4.699797e-09,8.102782e-09,3.402985e-09,7.240707e-01
5.967155e-09,9.533782e-09,3.566627e-09,5.977097e-01
7.428108e-09,8.942735e-09,1.514627e-09,2.039048e-01
9.088681e-09,8.971019e-09,1.176623e-10,1.294603e-02
1.095331e-08,1.224544e-08,1.292131e-09,1.179671e-01
5.949740e-08,2.904226e-06,2.844728e-06,4.781265e+01
4.663169e-07,3.552361e-06,3.086044e-06,6.617912e+00
1.426564e-06,4.043471e-06,2.616907e-06,1.834413e+00
3.034403e-06,4.479218e-06,1.444815e-06,4.761446e-01
5.325873e-06,4.952703e-06,3.731698e-07,7.006734e-02
8.304845e-06,5.487501e-06,2.817344e-06,3.392410e-01
1.195812e-05,6.056448e-06,5.901673e-06,4.935285e-01
1.626356e-05,6.605610e-06,9.657946e-06,5.938398e-01
2.119502e-05,7.096414e-06,1.409861e-05,6.651849e-01
2.671921e-05,7.523146e-06,1.919606e-05,7.184368e-01
3.278935e-05,7.902087e-06,2.488726e-05,7.590045e-01
3.935456e-05,8.275172e-06,3.107938e-05,7.897277e-01
4.636789e-05,8.686478e-06,3.768141e-05,8.126618e-01
5.378834e-05,9.171241e-06,4.461710e-05,8.294939e-01
6.158040e-05,9.710631e-06,5.186977e-05,8.423097e-01
6.971406e-05,1.026529e-05,5.944877e-05,8.527516e-01
7.816306e-05,1.076318e-05,6.739988e-05,8.622984e-01
8.690475e-05,1.115477e-05,7.574998e-05,8.716437e-01
9.591971e-05,1.141390e-05,8.450581e-05,8.810057e-01
1.051905e-04,1.152203e-05,9.366852e-05,8.904651e-01
8.475551e-16,1.750904e-10,1.750895e-10,2.065795e+05
2.410445e-12,5.471636e-09,5.469226e-09,2.268969e+03
7.949435e-11,3.292141e-08,3.284192e-08,4.131353e+02
6.485907e-10,7.752571e-08,7.687712e-08,1.185295e+02
2.754795e-09,1.323304e-07,1.295757e-07,4.703641e+01
8.083695e-09,1.996315e-07,1.915478e-07,2.369557e+01
1.876390e-08,2.843655e-07,2.656016e-07,1.415493e+01
3.711305e-08,3.913987e-07,3.542857e-07,9.546121e+00
6.541849e-08,5.314354e-07,4.660170e-07,7.123628e+00
1.057834e-07,7.364126e-07,6.306292e-07,5.961516e+00
1.600364e-07,1.043989e-06,8.839523e-07,5.523444e+00
2.296895e-07,1.439211e-06,1.209521e-06,5.265896e+00
3.159158e-07,1.840038e-06,1.524122e-06,4.824457e+00
4.195357e-07,2.160208e-06,1.740672e-06,4.149045e+00
5.410172e-07,2.359323e-06,1.818306e-06,3.360903e+00
6.804991e-07,2.458959e-06,1.778460e-06,2.613465e+00
8.378335e-07,2.586396e-06,1.748562e-06,2.087004e+00
1.012637e-06,2.967734e-06,1.955098e-06,1.930700e+00
1.204344e-06,3.966059e-06,2.761715e-06,2.293128e+00
1.412257e-06,5.937028e-06,4.524771e-06,3.203929e+00
7.394761e-09,6.501207e-07,6.427260e-07,8.691640e+01
1.115974e-07,2.138474e-06,2.026876e-06,1.816239e+01
4.247327e-07,3.534923e-06,3.110190e-06,7.322700e+00
1.004162e-06,4.522840e-06,3.518678e-06,3.504093e+00
1.873228e-06,5.320426e-06,3.447198e-06,1.840245e+00
3.037073e-06,6.114859e-06,3.077786e-06,1.013405e+00
4.490800e-06,7.038681e-06,2.547881e-06,5.673556e-01
6.224249e-06,8.119712e-06,1.895463e-06,3.045289e-01
8.225207e-06,9.322308e-06,1.097101e-06,1.333828e-01
1.048023e-05,1.056744e-05,8.720235e-08,8.320649e-03
1.297075e-05,1.179069e-05,1.180056e-06,9.097821e-02
1.567184e-05,1.289075e-05,2.781087e-06,1.774577e-01
1.855970e-05,1.386502e-05,4.694676e-06,2.529500e-01
2.161256e-05,1.476166e-05,6.850908e-06,3.169873e-01
2.481146e-05,1.568976e-05,9.121704e-06,3.676407e-01
2.814000e-05,1.663547e-05,1.150453e-05,4.088320e-01
3.158423e-05,1.757128e-05,1.401295e-05,4.436691e-01
3.513189e-05,1.860630e-05,1.652559e-05,4.703872e-01
3.877255e-05,1.999408e-05,1.877847e-05,4.843239e-01
4.249724e-05,2.162078e-05,2.087646e-05,4.912428e-01
1.178301e-17,2.601156e-16,2.483326e-16,2.105760e+01
6.048977e-14,3.838501e-14,2.210476e-14,3.654297e-01
2.430392e-12,1.290743e-12,1.139649e-12,4.689157e-01
2.161456e-11,7.192948e-12,1.442161e-11,6.672174e-01
9.604427e-11,1.928773e-11,7.675654e-11,7.991787e-01
2.894513e-10,4.089108e-11,2.485602e-10,8.587290e-01
6.835003e-10,8.020906e-11,6.032913e-10,8.826495e-01
1.367911e-09,1.433513e-10,1.224560e-09,8.952042e-01
2.431876e-09,2.254010e-10,2.206475e-09,9.073139e-01
3.958011e-09,3.529927e-10,3.605018e-09,9.108156e-01
6.018781e-09,6.366108e-10,5.382171e-09,8.942293e-01
8.674774e-09,1.249011e-09,7.425763e-09,8.560181e-01
1.197432e-08,2.280902e-09,9.693419e-09,8.095173e-01
1.595385e-08,3.637168e-09,1.231669e-08,7.720194e-01
2.063889e-08,5.101433e-09,1.553746e-08,7.528242e-01
2.604502e-08,6.224720e-09,1.982030e-08,7.610015e-01
3.217911e-08,6.472447e-09,2.570667e-08,7.988619e-01
3.904060e-08,6.591308e-09,3.244929e-08,8.311679e-01
4.662237e-08,9.774449e-09,3.684792e-08,7.903485e-01
5.491208e-08,2.549447e-08,2.941761e-08,5.357220e-01
3.767007e-08,3.176256e-07,2.799555e-07,7.431776e+00
3.347122e-07,9.363555e-07,6.016434e-07,1.797495e+00
1.068864e-06,1.678020e-06,6.091562e-07,5.699099e-01
2.320224e-06,2.308966e-06,1.125795e-08,4.852097e-03
4.115298e-06,2.855952e-06,1.259346e-06,3.060158e-01
6.450958e-06,3.415962e-06,3.034995e-06,4.704721e-01
9.308071e-06,4.086208e-06,5.221862e-06,5.610037e-01
1.265940e-05,4.915918e-06,7.743483e-06,6.116785e-01
1.647419e-05,5.903772e-06,1.057042e-05,6.416351e-01
2.072045e-05,7.051963e-06,1.366848e-05,6.596617e-01
2.536511e-05,8.338670e-06,1.702644e-05,6.712544e-01
3.037187e-05,9.649350e-06,2.072252e-05,6.822932e-01
3.570223e-05,1.085848e-05,2.484375e-05,6.958599e-01
4.131982e-05,1.192611e-05,2.939371e-05,7.113706e-01
4.719260e-05,1.291055e-05,3.428205e-05,7.264285e-01
5.329342e-05,1.385601e-05,3.943741e-05,7.400052e-01
5.959985e-05,1.482066e-05,4.477920e-05,7.513307e-01
6.609310e-05,1.598833e-05,5.010477e-05,7.580938e-01
7.275760e-05,1.761525e-05,5.514236e-05,7.578914e-01
7.958028e-05,1.948064e-05,6.009964e-05,7.552077e-01
3.052686e-10,6.109947e-13,3.046576e-10,9.979985e-01
1.893208e-08,7.938585e-11,1.885269e-08,9.958068e-01
1.144776e-07,1.334330e-09,1.131433e-07,9.883442e-01
3.409536e-07,4.652327e-09,3.363013e-07,9.863549e-01
7.306934e-07,9.195581e-09,7.214979e-07,9.874153e-01
1.299996e-06,1.554185e-08,1.284454e-06,9.880447e-01
2.054822e-06,2.598056e-08,2.028841e-06,9.873562e-01
2.995528e-06,4.246846e-08,2.953059e-06,9.858227e-01
4.119530e-06,6.496077e-08,4.054569e-06,9.842311e-01
5.421368e-06,9.701211e-08,5.324356e-06,9.821056e-01
6.890741e-06,1.497418e-07,6.740999e-06,9.782691e-01
8.513554e-06,2.284832e-07,8.285071e-06,9.731624e-01
1.027528e-05,3.238416e-07,9.951437e-06,9.684834e-01
1.216237e-05,4.265956e-07,1.173577e-05,9.649249e-01
1.416296e-05,5.339715e-07,1.362899e-05,9.622980e-01
1.626636e-05,6.334078e-07,1.563295e-05,9.610602e-01
1.846320e-05,7.062229e-07,1.775697e-05,9.617497e-01
2.074540e-05,7.818255e-07,1.996357e-05,9.623133e-01
2.310577e-05,1.023523e-06,2.208225e-05,9.557027e-01
2.553803e-05,1.696051e-06,2.384198e-05,9.335873e-01
5.914640e-08,2.400051e-06,2.340904e-06,3.957814e+01
4.881650e-07,3.389891e-06,2.901726e-06,5.944149e+00
1.526426e-06,4.162610e-06,2.636184e-06,1.727030e+00
3.294144e-06,4.816977e-06,1.522832e-06,4.622847e-01
5.847595e-06,5.471240e-06,3.763557e-07,6.436077e-02
9.206370e-06,6.194585e-06,3.011785e-06,3.271415e-01
1.336945e-05,6.989777e-06,6.379668e-06,4.771827e-01
1.832584e-05,7.834728e-06,1.049111e-05,5.724765e-01
2.405889e-05,8.689321e-06,1.536957e-05,6.388312e-01
3.053413e-05,9.528141e-06,2.100599e-05,6.879511e-01
3.770168e-05,1.032820e-05,2.737348e-05,7.260545e-01
4.551005e-05,1.108620e-05,3.442385e-05,7.564011e-01
5.391232e-05,1.183977e-05,4.207255e-05,7.803884e-01
6.286708e-05,1.263621e-05,5.023087e-05,7.990012e-01
7.233791e-05,1.348774e-05,5.885017e-05,8.135453e-01
8.229326e-05,1.437875e-05,6.791452e-05,8.252743e-01
9.270528e-05,1.526989e-05,7.743538e-05,8.352856e-01
1.035494e-04,1.609786e-05,8.745151e-05,8.445393e-01
1.148042e-04,1.678374e-05,9.802045e-05,8.538055e-01
1.264506e-04,1.724071e-05,1.092099e-04,8.636565e-01
1.361883e-17,1.247056e-14,1.245694e-14,9.140139e+02
3.684766e-14,1.569967e-12,1.533119e-12,4.160694e+01
1.383077e-12,3.344286e-11,3.205979e-11,2.318005e+01
1.227838e-11,1.378544e-10,1.255760e-10,1.022741e+01
5.558626e-11,3.010943e-10,2.455081e-10,4.416704e+00
1.719107e-10,5.770333e-10,4.051226e-10,2.356587e+00
4.176554e-10,1.145485e-09,7.278298e-10,1.742656e+00
8.605995e-10,2.298101e-09,1.437501e-09,1.670349e+00
1.575091e-09,4.368576e-09,2.793485e-09,1.773538e+00
2.637996e-09,8.065875e-09,5.427879e-09,2.057576e+00
4.125663e-09,1.499603e-08,1.087037e-08,2.634816e+00
6.111450e-09,2.620451e-08,2.009305e-08,3.287772e+00
8.663333e-09,3.929773e-08,3.063440e-08,3.536099e+00
1.184188e-08,5.130698e-08,3.946511e-08,3.332673e+00
1.569911e-08,6.351210e-08,4.781298e-08,3.045585e+00
2.027819e-08,7.871095e-08,5.843276e-08,2.881557e+00
2.561357e-08,9.927797e-08,7.366440e-08,2.875991e+00
3.173164e-08,1.379649e-07,1.062333e-07,3.347866e+00
3.865145e-08,2.513846e-07,2.127331e-07,5.503885e+00
4.638571e-08,6.183930e-07,5.720073e-07,1.233154e+01
1.632401e-17,5.184507e-15,5.168183e-15,3.164062e+02
5.976084e-14,7.421228e-13,6.823619e-13,1.141821e+01
2.468310e-12,2.171432e-11,1.924601e-11,7.797240e+00
2.289463e-11,1.281989e-10,1.053043e-10,4.599521e+00
1.062414e-10,4.165673e-10,3.103259e-10,2.920951e+00
3.338592e-10,1.125264e-09,7.914043e-10,2.370473e+00
8.201580e-10,2.693210e-09,1.873052e-09,2.283770e+00
1.703407e-09,5.307404e-09,3.603997e-09,2.115757e+00
3.135112e-09,8.101821e-09,4.966710e-09,1.584221e+00
5.270552e-09,1.047977e-08,5.209221e-09,9.883636e-01
8.261464e-09,1.383935e-08,5.577885e-09,6.751690e-01
1.225041e-08,2.056917e-08,8.318759e-09,6.790598e-01
1.736564e-08,3.453171e-08,1.716607e-08,9.885076e-01
2.371699e-08,6.431191e-08,4.059492e-08,1.711639e+00
3.139352e-08,1.240176e-07,9.262411e-08,2.950422e+00
4.046295e-08,2.107276e-07,1.702646e-07,4.207914e+00
5.097250e-08,2.691812e-07,2.182087e-07,4.280909e+00
6.295052e-08,2.610386e-07,1.980880e-07,3.146726e+00
7.640890e-08,2.406249e-07,1.642160e-07,2.149173e+00
9.134510e-08,2.599272e-07,1.685821e-07,1.845551e+00
2.521810e-09,1.863324e-07,1.838106e-07,7.288837e+01
3.417182e-08,6.927137e-07,6.585419e-07,1.927149e+01
1.253161e-07,1.349171e-06,1.223854e-06,9.766142e+00
2.928786e-07,1.930636e-06,1.637757e-06,5.591930e+00
5.457890e-07,2.438138e-06,1.892349e-06,3.467180e+00
8.883158e-07,2.966425e-06,2.078109e-06,2.339381e+00
1.322022e-06,3.599317e-06,2.277295e-06,1.722584e+00
1.847307e-06,4.355400e-06,2.508093e-06,1.357702e+00
2.463986e-06,5.200680e-06,2.736694e-06,1.110677e+00
3.168641e-06,6.120865e-06,2.952223e-06,9.317001e-01
3.955048e-06,7.118991e-06,3.163943e-06,7.999759e-01
4.816553e-06,8.140413e-06,3.323860e-06,6.900909e-01
5.746882e-06,9.127682e-06,3.380800e-06,5.882842e-01
6.740261e-06,1.007954e-05,3.339283e-06,4.954233e-01
7.791398e-06,1.103048e-05,3.239083e-06,4.157255e-01
8.895466e-06,1.198929e-05,3.093826e-06,3.477981e-01
1.004810e-05,1.291143e-05,2.863332e-06,2.849627e-01
1.124520e-05,1.390843e-05,2.663230e-06,2.368326e-01
1.248312e-05,1.529382e-05,2.810703e-06,2.251604e-01
1.375851e-05,1.701854e-05,3.260032e-06,2.369467e-01
1.869217e-09,1.205940e-09,6.632779e-10,3.548425e-01
3.218102e-08,3.145697e-08,7.240502e-10,2.249929e-02
1.275913e-07,1.537526e-07,2.616126e-08,2.050395e-01
3.109111e-07,2.938991e-07,1.701196e-08,5.471647e-02
5.952060e-07,4.151792e-07,1.800268e-07,3.024613e-01
9.875472e-07,5.458615e-07,4.416857e-07,4.472553e-01
1.491318e-06,7.263309e-07,7.649867e-07,5.129603e-01
2.107910e-06,9.847170e-07,1.123193e-06,5.328467e-01
2.837745e-06,1.325653e-06,1.512092e-06,5.328498e-01
3.678179e-06,1.764469e-06,1.913710e-06,5.202873e-01
4.622997e-06,2.314713e-06,2.308284e-06,4.993047e-01
5.664852e-06,2.889144e-06,2.775708e-06,4.899878e-01
6.796501e-06,3.356271e-06,3.440231e-06,5.061767e-01
8.011093e-06,3.701132e-06,4.309961e-06,5.379991e-01
9.302247e-06,4.015435e-06,5.286812e-06,5.683371e-01
1.066411e-05,4.372842e-06,6.291266e-06,5.899477e-01
1.209125e-05,4.836033e-06,7.255222e-06,6.000388e-01
1.357873e-05,5.604958e-06,7.973775e-06,5.872253e-01
1.512200e-05,7.129856e-06,7.992146e-06,5.285112e-01
1.671691e-05,9.723157e-06,6.993752e-06,4.183640e-01
4.003866e-16,1.038519e-10,1.038515e-10,2.593717e+05
1.511520e-12,9.638019e-09,9.636508e-09,6.375377e+03
6.303234e-11,9.506688e-08,9.500385e-08,1.507224e+03
5.911387e-10,2.335329e-07,2.329418e-07,3.940560e+02
2.756344e-09,3.542203e-07,3.514640e-07,1.275109e+02
8.653579e-09,4.670927e-07,4.584391e-07,5.297682e+01
2.114981e-08,6.240185e-07,6.028687e-07,2.850469e+01
4.357955e-08,8.692222e-07,8.256426e-07,1.894564e+01
7.943267e-08,1.207437e-06,1.128004e-06,1.420076e+01
1.321059e-07,1.648995e-06,1.516889e-06,1.148238e+01
2.047370e-07,2.232302e-06,2.027565e-06,9.903268e+00
3.001012e-07,2.889677e-06,2.589576e-06,8.629007e+00
4.205290e-07,3.454145e-06,3.033616e-06,7.213809e+00
5.678459e-07,3.853573e-06,3.285727e-06,5.786301e+00
7.433444e-07,4.157768e-06,3.414423e-06,4.593327e+00
9.478059e-07,4.462871e-06,3.515065e-06,3.708634e+00
1.181547e-06,4.847479e-06,3.665931e-06,3.102653e+00
1.444489e-06,5.463328e-06,4.018839e-06,2.782187e+00
1.736230e-06,6.831980e-06,5.095749e-06,2.934950e+00
2.056111e-06,9.587486e-06,7.531375e-06,3.662923e+00
2.386617e-16,3.303921e-13,3.301534e-13,1.383295e+03
8.243144e-13,4.017706e-11,3.935275e-11,4.773997e+01
2.960766e-11,6.995812e-10,6.699736e-10,2.262839e+01
2.523312e-10,2.385428e-09,2.133097e-09,8.453561e+00
1.101045e-09,4.489075e-09,3.388029e-09,3.077102e+00
3.293823e-09,7.244608e-09,3.950786e-09,1.199453e+00
7.763211e-09,1.145445e-08,3.691240e-09,4.754786e-01
1.555473e-08,1.784744e-08,2.292706e-09,1.473961e-01
2.773423e-08,2.733076e-08,4.034657e-10,1.454757e-02
4.531842e-08,4.424109e-08,1.077328e-09,2.377242e-02
6.922947e-08,7.789422e-08,8.664749e-09,1.251598e-01
1.002698e-07,1.340007e-07,3.373093e-08,3.364017e-01
1.391107e-07,2.009130e-07,6.180230e-08,4.442669e-01
1.862885e-07,2.586501e-07,7.236160e-08,3.884385e-01
2.422036e-07,2.982548e-07,5.605122e-08,2.314219e-01
